date,close,india_vix,dir_1d,dir_5d,dir_21d,macd,macd_signal,macd_hist,ema20,rsi14,stoch_k,stoch_d,roc10,bb_upper,bb_lower,bb_width,atr14,log_ret_lag1,log_ret_lag2,log_ret_lag3,log_ret_lag5
2018-02-08,25920.349609375,17.770000457763672,0.0,0.0,0.0,-0.07390643902088763,0.3399376140830385,-1.3486478079115896,-0.4248183033822211,-0.9536069573356651,-0.8230392702863715,-1.0392450435909035,-1.2701072981587047,-0.37713744880222533,-0.4146125107701476,0.18229620066659463,-0.34199756710274604,0.6197222690264749,0.14636819784845548,-0.3290638033510613,-1.5405773377328307
2018-02-09,25463.353515625,19.229999542236328,1.0,0.0,0.0,-0.23304281311496391,0.2223678227627228,-1.5127214408042164,-0.43655974664980346,-1.4431745540899765,-1.3927983410341747,-1.1937612599582954,-1.6530056773066628,-0.3745246353317639,-0.4199813049616664,0.21423623427374766,-0.30609913638775216,-1.2431549828149124,-0.4340022475780178,-0.5882319086796208,-1.216088394963896
2018-02-12,25701.30078125,17.8799991607666,0.0,0.0,0.0,-0.3199307755342936,0.10991811818465791,-1.4466693040554612,-0.44419107185079143,-1.064855188507264,-1.0961380089140367,-1.1797163830538429,-1.5090239704720017,-0.3740602533798477,-0.4211011591181748,0.2205920696931807,-0.3494885011818935,0.5915673508310528,-0.4536191481884227,-0.017208141512211776,-0.5392904489431294
2018-02-14,25340.955078125,17.18000030517578,1.0,0.0,0.0,-0.44382072201505224,-0.0062687049571437,-1.4948803361813987,-0.4556264948167112,-1.4214752541145923,-1.5453983762745922,-1.4372361762243637,-1.6211598630926174,-0.36730910426715707,-0.43789072411803376,0.3152104539136323,-0.2985637884044703,-0.9947052366665091,-0.2805121285535878,-0.9374716670269847,-0.6300130312265564
2018-02-15,25424.0546875,16.31999969482422,0.0,0.0,0.0,-0.5251751406903061,-0.11644060353221808,-1.4172842640804324,-0.46492795758448185,-1.2891693036879401,-1.441794085418429,-1.454703075797544,-1.6360767246715389,-0.36287988635350316,-0.44988099973796486,0.38144204574144186,-0.33474250225412433,0.18333998930847797,-0.5649439824076572,-0.12433432419418695,-0.3688919775846483
2018-02-16,25163.607421875,16.3799991607666,0.0,1.0,0.0,-0.626595623631966,-0.2260484766388863,-1.410008003101978,-0.47661836112116884,-1.538007443329361,-1.7665062527011637,-1.6936882149853114,-1.7230833175051417,-0.3559668165916312,-0.47214916154615566,0.4998057468260379,-0.31424503663157327,-0.7357940085614256,-0.3845479395777563,-0.8809630609563679,-0.9652504017751101
2018-02-19,25058.259765625,16.670000076293945,0.0,1.0,0.0,-0.7180585501153547,-0.3330971502093355,-1.3769928206952493,-0.48852000618918257,-1.6340990123422647,-1.6661918025004319,-1.7367508660686415,-1.2430198507735006,-0.35118727524551774,-0.49691254263882,0.6209589385147035,-0.29479107122016907,-0.32253736724784743,-0.7370172934482402,-0.49781078495283826,-0.5602253352532117
2018-02-20,24874.111328125,16.8700008392334,1.0,1.0,0.0,-0.8131369750188063,-0.43886385226182323,-1.3604546325208862,-0.5016035945272296,-1.7981248253187434,-1.8825457606093676,-1.8938780889330291,-1.1228415096523856,-0.35113610017294805,-0.5241651747441436,0.7352761243976286,-0.3285062460294637,-0.5379581506453214,-0.5991754309723568,-0.9089685277938282,-1.057159277899802
2018-02-21,24936.41015625,15.920000076293944,1.0,1.0,0.0,-0.8709983762268596,-0.5357262660194166,-1.2455840653386376,-0.5126577980050642,-1.6812915693874142,-1.7778699656314108,-1.8979292332727173,-0.8498774801392587,-0.357533772443947,-0.5456009682809269,0.8013123937461407,-0.3975815576750284,0.1310222603107839,-0.28315838297560425,-0.41486185979358065,-0.5618962646367867
2018-02-22,24954.908203125,14.829999923706056,1.0,0.0,0.0,-0.905967161783848,-0.6206189641165742,-1.0911676783812476,-0.5224266306977698,-1.6449949779926536,-1.6868465077863186,-1.9052926005911688,-0.7233544452124068,-0.3750446861553186,-0.5598367762687392,0.794785493778998,-0.4611216464495641,0.011826834541876639,0.09990355088078902,-0.22426601200240373,-0.6373533553377194
2018-02-23,25302.205078125,14.199999809265137,1.0,0.0,0.0,-0.8706147334181352,-0.6810491396899166,-0.7755867196390986,-0.5268982802110755,-1.00530217866689,-0.7505943538169831,-1.5017538485497322,-0.6395881389316338,-0.39881017128811774,-0.5629959946173132,0.7169032218985019,-0.4646795737300075,0.8976814028942477,0.6340722562460482,0.5940839679440028,0.0812929925047532
2018-02-26,25687.6015625,13.699999809265137,0.0,0.0,0.0,-0.7745462244627531,-0.7090559196924977,-0.3573058064611789,-0.5260981858672878,-0.4198775533373492,0.24397875282333484,-0.7809682178539672,0.04460227205092792,-0.4275427748175875,-0.556439090398588,0.5777406796120721,-0.4590632225279051,0.9854489016312457,1.312442095206851,1.0811282424391846,0.6567406231001867
2018-02-27,25383.3046875,13.920000076293944,0.0,0.0,0.0,-0.7410514350863618,-0.7243706163338939,-0.19357045040136728,-0.5292004386289572,-0.8021847388235416,-0.4744457956726155,-0.34874942524085895,-0.3991578143684184,-0.46309978664047735,-0.547517669883245,0.4007864253044612,-0.46961631565554945,-0.8455022816818627,0.0978812554755384,0.5924294856102932,0.5214368009429604
2018-02-28,25107.109375,13.8100004196167,0.0,0.0,0.0,-0.7525201644888413,-0.7390502627270832,-0.18537792790155455,-0.5354800448484145,-1.1099018053587961,-1.147464949295454,-0.490233117791893,-0.33326703258142903,-0.49614960001844544,-0.5418438375431335,0.24609025598332185,-0.45705538465924855,-0.779387746096397,-1.1317662566132034,-0.3635413227040255,0.12090256482567434
2018-03-01,24902.26171875,14.06999969482422,0.0,0.0,0.0,-0.7878051342059299,-0.7582636819908793,-0.2438662701333234,-0.5437372930580578,-1.3196163850316651,-1.5561102370944322,-1.1319617822876296,-0.569937122020479,-0.5408233013971234,-0.528226751075737,0.009767538929216647,-0.4664003417203111,-0.5932564011178404,-0.9560142855344328,-1.2634423108460282,-0.14530337521970493
2018-03-05,24818.41015625,15.399999618530272,0.0,0.0,0.0,-0.8222165610770946,-0.7809191936485466,-0.2882712907798813,-0.552262463830725,-1.4036261232365999,-1.5441104038356455,-1.5132953965142095,-0.4273461524640706,-0.5909207388106077,-0.5079363878415251,-0.2790874234647816,-0.5204595018238275,-0.2668382578533891,-0.5988961330686654,-0.9335895346890872,-0.6576329733991221
2018-03-06,24448.166015625,16.25,0.0,1.0,1.0,-0.9008334157227393,-0.8156865105022169,-0.44452071649350866,-0.5646310645284,-1.7464305726608282,-1.7456290173438669,-1.7265398698085999,-0.6500468328713078,-0.609640577035625,-0.5151248328484523,-0.3256874401161406,-0.4332052242570937,-1.056390970447106,-0.9215845086026159,-1.091488209557438,-1.555938975838794
2018-03-07,24133.818359375,15.699999809265137,1.0,1.0,1.0,-1.004350352997939,-0.8654145301314629,-0.6375226001208475,-0.5797742267384,-1.9963451875619123,-1.8658838780063887,-1.8369736461340096,-0.7634950150111738,-0.6139397930792679,-0.5368861826086065,-0.25149170832309675,-0.45024548727962393,-0.914877373972575,-1.373104873333348,-1.274820102327525,-1.586460498450224
2018-03-08,24477.365234375,14.59000015258789,0.0,1.0,1.0,-1.0221754839284936,-0.9089704624310225,-0.5578990357461394,-0.5891555163611593,-1.4254203401891758,-1.1017001279906926,-1.6792551349563252,-0.5256234093337996,-0.6213885024426044,-0.5469203809689889,-0.2396371476104822,-0.425747806410798,0.9189271281746375,0.003195300782779984,-0.598904565252273,-0.8392880749646495
2018-03-09,24296.166015625,14.529999732971191,1.0,1.0,1.0,-1.0556284536145017,-0.9508970825521484,-0.5368799483294703,-0.5999217004169035,-1.5847959316624287,-1.456169476508844,-1.576063300771453,-0.6930052374816211,-0.625420415493871,-0.5610612220158111,-0.19607112862545747,-0.4573318737082916,-0.5416367800377676,0.2632501723389639,-0.3054819715655604,-0.8165780593096545
2018-03-12,24663.912109375,14.489999771118164,1.0,0.0,1.0,-1.0141496203319291,-0.975657457690261,-0.3154252702819355,-0.6050385924335256,-1.0307996294694586,-0.7367694748371617,-1.1735359356983577,-0.6684799078537592,-0.6427217402491863,-0.5597595648191241,-0.27333882906756873,-0.45225508528767155,0.9790600330234956,0.30514769126077174,0.7741090965501799,-0.26844599056675833
2018-03-13,24738.36328125,14.460000038146973,1.0,0.0,1.0,-0.9608095481348881,-0.9841738548991553,-0.10586838081159086,-0.6087320322478833,-0.9254172486625316,-0.5911250367816351,-0.9915167837333511,-0.9141758215190234,-0.6498411201669742,-0.5620035542797733,-0.2933820358202341,-0.44979420576546714,0.16574309322200925,0.7980136470847793,0.3447756065527888,0.2692310232837337
2018-03-14,24851.361328125,14.359999656677246,0.0,0.0,1.0,-0.8926896395931924,-0.9765662311630174,0.10214099286023698,-0.6106529086240283,-0.7631559989802695,-0.3700736198057837,-0.6043254573377335,-0.5790059993808587,-0.664230343491,-0.5583145326529433,-0.3692005333325286,-0.4489504098647744,0.27026472021215425,0.3041614856958921,0.8075795010330262,0.7906334464161686
2018-03-15,24791.560546875,14.329999923706056,0.0,0.0,1.0,-0.8410878766292385,-0.9595562231327458,0.22343729200993218,-0.6131427634466337,-0.8347692909506441,-0.48705836243765,-0.5153038703120812,-0.4032507363836705,-0.6705881480887715,-0.5590081317966793,-0.3928709400735925,-0.508071019296763,-0.20157028031772592,0.048236396814947395,0.13459108213301577,0.2976714068698211
2018-03-16,24489.265625,15.220000267028809,0.0,0.0,1.0,-0.8413568645270164,-0.9460051604864108,0.17881485785839446,-0.6191964648586837,-1.1791342616875764,-1.0784200954328522,-0.689023730249618,-0.48740755009613246,-0.6791638235180922,-0.5625330866251428,-0.41382329768100923,-0.5194640093381498,-0.8693174623188451,-0.7457659248017103,-0.4554189818707168,0.1535085232853212
2018-03-19,24244.818359375,15.81999969482422,0.0,0.0,1.0,-0.8731158803976093,-0.9418875806741938,0.057117369213456795,-0.6277472379177371,-1.4280888888459846,-1.5566178690815713,-1.1120247378207118,-0.6241608548916961,-0.6809810150037237,-0.5729123839073128,-0.3770520684580871,-0.5155056985633201,-0.7178462980386072,-1.1054805315665694,-1.0186666508114934,-0.5930442126152549
2018-03-20,24167.91796875,15.609999656677246,1.0,1.0,1.0,-0.9026935448750791,-0.9448550028250725,-0.03428333200315218,-0.6364505766133973,-1.5037377032545305,-1.6081625199588159,-1.5116964639388417,-0.3800950252724409,-0.6815566277044873,-0.5842099519629266,-0.33097274637274926,-0.5503945246567119,-0.2535607679798682,-0.6764528999039925,-1.0483025120071645,-0.7775166487325739
2018-03-21,24255.318359375,15.109999656677246,0.0,1.0,1.0,-0.9042472513177813,-0.9475578546541735,-0.030870218914751578,-0.6432260767379187,-1.3462716511747908,-1.364948025877431,-1.6138431840036793,-0.03443572157077388,-0.6818904822559111,-0.5921310638558661,-0.2982727375400158,-0.5771296006074234,0.206094141612778,-0.03269866667320723,-0.43529135447686385,-0.805748449239624
2018-03-22,24141.21875,15.25,0.0,1.0,1.0,-0.9156866407852228,-0.952141814038,-0.055137615093515044,-0.6507909491544159,-1.4705711207756722,-1.634000232335466,-1.641429864942556,-0.42765702075579926,-0.6827150087445439,-0.6018966120058666,-0.25958277583328454,-0.6235801663087815,-0.3577500701639275,-0.10529241997148085,-0.23002761669987468,-0.8744596369273243
2018-03-23,23670.125,15.550000190734863,1.0,1.0,1.0,-0.991185764508386,-0.9717918765641798,-0.24949922557514934,-0.6635587645387404,-1.9173995682527547,-1.7931111211751325,-1.7073637268369748,-0.6798004327564504,-0.6781281421671591,-0.623864996193905,-0.14500893592566416,-0.5716989711490663,-1.3731218647421295,-1.2056090049456938,-0.8682050748406066,-1.096108026177216
2018-03-26,24244.068359375,15.199999809265137,1.0,0.0,1.0,-0.9507812907157936,-0.9789584436957373,-0.08845477722552479,-0.667893986975597,-0.9805836544096737,-0.45044520394953325,-1.3813450256058863,-0.4965828364192247,-0.6899062254932907,-0.625689356625367,-0.18662225965087792,-0.4941799983758147,1.5842626470664714,0.14748569039722276,-0.08261501080248945,-0.08329682979628554
2018-03-27,24433.8671875,15.550000190734863,0.0,1.0,1.0,-0.8807673002263865,-0.9698699855097969,0.12124463006494846,-0.6694298513058338,-0.719572749564935,-0.0075021789043408,-0.8015012348381015,-0.39781470432201543,-0.7178704925578495,-0.6132000103683348,-0.3593342394863253,-0.5366294118652074,0.4897634266284899,1.4454484603737001,0.4004886006816073,0.2437281220162452
2018-03-28,24263.068359375,15.760000228881836,1.0,1.0,1.0,-0.8453675126101867,-0.9551052102723686,0.1944724656444177,-0.6729670216959414,-0.9089769112704259,-0.4061039529576356,-0.30703553748005663,-0.6359134584826661,-0.7387834074071215,-0.6063009154317305,-0.4785047176114018,-0.5826092084888783,-0.513497881892453,-0.01616330902920786,0.8904954881291316,-0.07285587796436847
2018-04-02,24328.216796875,15.350000381469728,1.0,1.0,1.0,-0.8001845382491417,-0.9337283156782239,0.2797727025222222,-0.675348159660248,-0.8141141855880311,-0.25406378354092746,-0.23702589498102258,-0.5315100824531782,-0.7527646908623802,-0.6020889745060715,-0.5567483936174583,-0.6013669090155874,0.1432170728942201,-0.2576190053631575,0.06906394299080004,0.14754426104170365
2018-04-03,24510.314453125,15.1899995803833,0.0,1.0,1.0,-0.7293605549741102,-0.9016336155300485,0.41803871123248953,-0.6752128752796023,-0.5512888454478242,0.17090663123894284,-0.1734234574855556,-0.12191016315112435,-0.7605411207268306,-0.599194633865569,-0.6027608357580512,-0.6268342497805227,0.4666666205847696,0.42530926647473105,0.05589819347094201,0.9569578992944914
2018-04-04,24129.21875,16.34000015258789,1.0,1.0,1.0,-0.7283019599045704,-0.8757337546136467,0.33812163391091266,-0.6798822707256398,-0.9994355989704645,-0.6545124261554247,-0.26198065585046815,-0.23982021288911376,-0.7679931219673821,-0.6006123030032257,-0.6288070352871955,-0.5619259368773811,-1.0997375876865307,-0.4407176873456964,-0.2782729083892317,-0.22386609890373815
2018-04-05,24759.513671875,14.800000190734863,1.0,1.0,1.0,-0.6220023601571253,-0.8325106200207789,0.5616020746565265,-0.6761818018153112,-0.19946496203237007,0.8933921324490084,0.14708542736000307,0.3729649797269621,-0.7625636365667111,-0.6021293791215091,-0.5987932862345222,-0.466543054631397,1.7080720250649482,0.4242298244129906,0.6137330380690064,0.31212790423293335
2018-04-06,24872.861328125,14.75,1.0,1.0,1.0,-0.5161957175630979,-0.775533223756644,0.7390401569631735,-0.6714085553551543,-0.07574772621255181,1.1864039755332871,0.509108504109529,0.3935308075818215,-0.7543050949909813,-0.6008889353073131,-0.5685677700328109,-0.49456790030273146,0.2709536404013909,1.3792570563272448,0.5021718087803275,0.6572467946688532
2018-04-09,25093.509765625,14.869999885559082,1.0,1.0,1.0,-0.39501557357184847,-0.7042979027811308,0.9229757893457151,-0.6643155292667337,0.15904762278959284,1.2105047577878718,1.1739839593881067,0.6865828970216679,-0.741239567070237,-0.6063183102362188,-0.4889519227175803,-0.5152897649160457,0.5597777405515666,0.579184589611602,1.4481365060026157,0.8405123647333526
2018-04-10,25226.5078125,14.5,0.0,1.0,1.0,-0.2770301747918534,-0.6223325581949852,1.0613994181874546,-0.6562257475480071,0.2959859633790556,1.231636696209094,1.2945675713042148,1.2377637876017091,-0.7251493179604538,-0.6107117155919065,-0.4011276525721066,-0.5762044694313478,0.319623673437634,0.6130953683306138,0.6566866759185614,0.7758209245058427
2018-04-11,25097.958984375,14.720000267028809,1.0,1.0,1.0,-0.20424593176723568,-0.5413521180608225,1.0486935702552327,-0.6505227598671012,0.11132018460794313,0.9800591467797611,1.2210059906694422,0.5980363828012931,-0.7167365574033725,-0.6137088782888225,-0.35230312871775554,-0.6056168460077467,-0.38440838994823967,-0.04476502221185133,0.28311414298578785,1.0905294973160045
2018-04-12,25194.806640625,14.5600004196167,1.0,0.0,1.0,-0.13206735748045048,-0.4612878193982794,1.0368748052985233,-0.6441451773034516,0.22036315483897112,1.1695956550679374,1.2064219651011387,0.5125971317620018,-0.7072898211238082,-0.6174880651261223,-0.29578344008845103,-0.6332584643614436,0.22245077316971257,-0.1124701071049662,0.09082944568017971,0.4369314820264768
2018-04-13,25200.306640625,14.140000343322754,1.0,0.0,1.0,-0.07562897927540986,-0.3852885772432953,0.9844331804109999,-0.6383058280241553,0.22681040826129087,0.9532113417768641,1.1071637996091597,0.6694333950478963,-0.6999085704843311,-0.6205438456772605,-0.25124716473833525,-0.6411900830066507,-0.023612695846000134,0.1389137975733441,-0.10482375656519122,0.30733723147521214
2018-04-16,25320.5546875,14.260000228881836,1.0,0.0,1.0,-0.01402284196709178,-0.31144738413707024,0.9565930757301804,-0.6315106404183363,0.3717815661849631,1.1666046549756646,1.1736669561268298,0.7147198993027745,-0.689010804994677,-0.6248709011787896,-0.18641235305971884,-0.6645485227130541,0.2840147300168205,0.18180840001082257,0.2761939198219542,0.18601549072477752
2018-04-17,25334.154296875,14.039999961853027,0.0,0.0,1.0,0.03406769321180607,-0.24219383500047648,0.8974097645694261,-0.6251916156803585,0.3885880699959225,1.1487944579898903,1.1662513647335302,0.5643316697488588,-0.676455536762604,-0.6267094329708524,-0.12560196969331264,-0.7170690178658079,-0.002029086889187971,0.19684674992826176,0.14823485898063177,0.04450458712549089
2018-04-18,25102.009765625,14.109999656677246,1.0,0.0,1.0,0.03216604899563933,-0.18719356698437506,0.7135340372462393,-0.6223933261642142,-0.0250606717224138,0.5560336295793575,1.0246581855943024,0.704794916694472,-0.6703488375006181,-0.6216394683573303,-0.12206052171347442,-0.7089379469989886,-0.6618740361664697,-0.4621999496898329,-0.21558985855660623,-0.07756622698537874
2018-04-19,25125.857421875,13.75,0.0,0.0,1.0,0.03159374095124408,-0.14331450814179839,0.5700638840788316,-0.619561686350312,0.009634922253679998,0.6133306137473616,0.8274169305417853,0.17009409656455754,-0.6653613232043757,-0.6140525197686798,-0.13413631276952667,-0.7645797597950518,0.025917416762564136,-0.442728261626695,-0.36271169746463344,-0.16403093763894191
2018-04-20,24943.560546875,12.9399995803833,1.0,1.0,1.0,-0.0005243780564644674,-0.11501055222499677,0.369135876387122,-0.6192918787427796,-0.3083401150036123,0.1538056880432805,0.472705125679703,-0.0803634463110366,-0.6634401441927705,-0.6068632702575356,-0.1572581778972367,-0.7772328255134924,-0.5315815124388431,-0.3519471245442767,-0.6645696504310918,-0.38751145794686265
2018-04-23,24960.359375,13.149999618530272,1.0,1.0,1.0,-0.02551252317144217,-0.09765728862417826,0.2278654911844569,-0.6188365431191322,-0.28021671137902393,0.19491609264410986,0.3439673377139912,-0.2510958506692254,-0.663215409569437,-0.5961503602956347,-0.20261964619239176,-0.6897028845780119,0.007201866018646657,-0.36498715883824545,-0.2831798720665584,-0.5092950809833562
2018-04-24,25041.80859375,11.899999618530272,0.0,1.0,1.0,-0.034407766390045245,-0.08565776898381083,0.15879903860360375,-0.6174004520673261,-0.13972947612010578,0.1304937746330506,0.17183682546174736,-0.29332461745418,-0.6744082456044209,-0.5661118571216555,-0.3785495790331046,-0.7434605908334454,0.1822518818532785,0.13237527890767414,-0.19406536832048088,-0.4282207995862334
2018-04-25,24814.111328125,12.399999618530272,1.0,1.0,1.0,-0.0794728767105338,-0.08559827627901591,0.004765653695455596,-0.6189641362035764,-0.5527722347447382,-0.7531002446851611,-0.1514735976855381,-0.3768818431122854,-0.6776970674634033,-0.5550536145511482,-0.43957615239650627,-0.7516150668856535,-0.6570470936642209,-0.3304392720782477,-0.2655838463580965,-0.42609718965849436
2018-04-26,25010.609375,12.039999961853027,1.0,1.0,1.0,-0.08529245221181828,-0.08678266547744948,-0.011281155998871722,-0.6179081840742917,-0.20532235273451302,-0.08286153519862985,-0.25050084974959225,-0.2931002071418456,-0.6778895726848361,-0.5471440382375109,-0.4740600986335461,-0.7582563374563531,0.49582022909771545,-0.11196095650419637,0.01294068066634434,-0.21936378090480685
2018-04-27,25394.3046875,12.020000457763672,1.0,1.0,1.0,-0.030699727867283387,-0.07617309194596891,0.14086791456619466,-0.6121283164204494,0.3635484365837577,1.1780019958130588,0.12293405018658261,0.021377485466622576,-0.6758244104304328,-0.5341846837449042,-0.520384355837281,-0.7283816816201537,0.9927579798126077,1.0375384641046421,0.4749491613996535,0.4512682967475478
2018-04-30,25531.302734375,12.359999656677246,1.0,1.0,1.0,0.03159673889000077,-0.05449749345813898,0.2836261588065209,-0.6051763354964415,0.5393229696638824,1.0910984623971367,0.7803877538586166,0.03447185790348025,-0.671791387854462,-0.5223230835879279,-0.5536076848194859,-0.7630225960086239,0.3260058812190234,0.9192205502881623,1.0353136207784162,0.59152589695048
2018-05-02,25568.00390625,12.84000015258789,1.0,1.0,1.0,0.08336087355110863,-0.02619873211776678,0.36906886328950494,-0.598424977259614,0.5865252386735931,0.9466223098745401,1.147396994356733,0.053484178428686115,-0.6659548268671394,-0.5142909140539431,-0.5630014067589341,-0.79684094680227,0.05889348872248519,0.26855174783806596,0.7862545945468242,0.537254459451358
2018-05-03,25604.953125,12.989999771118164,1.0,1.0,1.0,0.12632249548392877,0.005535098978176042,0.41338328776285077,-0.5918520159122128,0.6360766699762909,1.0434292064773758,1.099422023751641,0.2798824615560378,-0.6747731405115708,-0.4853450884733981,-0.7213430868305294,-0.8381556670707779,0.05941005630405644,0.0828014727278804,0.2542232412708018,0.8524592740444968
2018-05-04,25645.1015625,13.25,1.0,1.0,1.0,0.16240380422982748,0.03856044813426396,0.43004463195810266,-0.5854002351520773,0.6920206510537248,1.1486180513112854,1.1199276594079688,0.29307719046843667,-0.668125003582165,-0.480461848922836,-0.7138155392278429,-0.889042897863974,0.06771865846813296,0.08895039763573727,0.10699314926234413,0.6641162919089939
2018-05-07,25851.75,13.760000228881836,1.0,1.0,1.0,0.21900894777848523,0.07696383431210514,0.4994244793480597,-0.5769645674345171,0.9672994017696172,1.1964440468934685,1.2089886839223658,0.6229524585286412,-0.6550932215495816,-0.4810077993002426,-0.657020485870399,-0.8986324153155281,0.5051737025343352,0.3995356063418339,0.36138388621506884,0.44960393520374464
2018-05-08,26090.197265625,14.0600004196167,1.0,1.0,1.0,0.29607670868934316,0.12400151316731853,0.6108119439291435,-0.5663341244015191,1.2441090995866988,1.284423356685753,1.2949026887469668,0.8084965369082041,-0.6347186417012982,-0.48899514000398486,-0.5388910981577785,-0.9087083181077693,0.5834439904522347,0.7588665235754003,0.6600961628753755,0.5628636486334313
2018-05-09,26154.14453125,14.270000457763672,0.0,1.0,1.0,0.36070770054720436,0.17531380654549036,0.6659569907285913,-0.5559120486735909,1.3134853910837896,1.2375580688790675,1.3266096537990713,0.7907679743023038,-0.6159170365184045,-0.4962603005066173,-0.43073549744572454,-0.9192661409945468,0.12740384794043844,0.49565589587135384,0.694118194023332,0.593004732543282
2018-05-10,26130.6953125,14.43000030517578,1.0,0.0,1.0,0.401039854062362,0.22490181419280822,0.6437126885083865,-0.5467773958008952,1.248242782499013,1.089116801892716,1.288347673428042,0.9717697216451451,-0.6008980648299526,-0.49816481922695505,-0.36096161116276715,-0.9443868348322441,-0.09914725589264507,0.02006138182823111,0.34964033188125504,0.52324755558502
2018-05-11,26412.84375,13.979999542236328,1.0,0.0,1.0,0.4701933560149011,0.27921176984986784,0.7046286009452246,-0.5349650507627247,1.5528750582856918,1.2954934724460092,1.2922941508757857,1.0347883718892426,-0.5791947930452211,-0.5045833656751635,-0.24526185620427318,-0.9292092141441949,0.6889884210055908,0.411344662343793,0.4098032623423527,0.796574746641196
2018-05-14,26474.841796875,14.25,0.0,0.0,1.0,0.5263312882988201,0.3345439342713215,0.717815696494675,-0.5234981440813806,1.6136925963395863,1.1740299892610642,1.2696464984988318,0.7516125552448215,-0.5589987736629101,-0.5086704860801078,-0.14601349216718532,-0.9481688985996669,0.12039461189933887,0.5643101574094803,0.4058078247970854,0.627291458829367
2018-05-15,26473.69140625,13.170000076293944,0.0,0.0,1.0,0.561647589763227,0.3862860007768066,0.6715013173787598,-0.5131377884551489,1.6101426104161662,0.6061769215337454,1.0974792522180516,0.633456555530945,-0.5416428898432837,-0.511409833588899,-0.06436552966360892,-0.8644378524842729,-0.041339165949207696,0.055455413563903405,0.4387598628830556,0.3524185526365194
2018-05-16,26181.845703125,13.4399995803833,0.0,0.0,1.0,0.5342858901896157,0.4218872798414201,0.46327564602844973,-0.5074337232988065,0.7768552416587625,0.16897162181542486,0.6958761277172704,0.36310996574884025,-0.5330875021032465,-0.5090277352334872,-0.03993114886755146,-0.8446243839653584,-0.7891806238195025,-0.5782898835429354,-0.40383297680821595,-0.05083213513013064
2018-05-17,26073.498046875,13.40999984741211,0.0,0.0,1.0,0.48714247335480587,0.44038821001446576,0.24267106639965239,-0.503635236938647,0.5056645732764284,-0.17971698788609955,0.21326763192869516,0.24348850788070883,-0.5283265178862895,-0.5010227938315094,-0.05436953829164854,-0.8563502442656572,-0.31925687424776716,-0.7719286653614943,-0.6544451753819013,-0.1476692054934648
2018-05-18,25875.298828125,14.149999618530272,0.0,1.0,1.0,0.41083123530123455,0.43903413742865205,-0.0134701717072853,-0.5026906152319222,0.04772220093772065,-1.0480610195352054,-0.37646538162017956,0.048155149791132265,-0.5270530042542154,-0.49233826314854484,-0.08558270387890052,-0.8782761121999344,-0.5552052240234475,-0.6089066266818094,-0.947361511716746,-0.6950513165055462
2018-05-21,25750.501953125,14.40999984741211,1.0,1.0,1.0,0.3241431192906301,0.41959931460962,-0.24672250649088937,-0.503405120076664,-0.21641697531946633,-1.3268736768520049,-0.9097316874431641,-0.2219787198923491,-0.5297884316542314,-0.47869258906002593,-0.15345942495144366,-0.8546055117136316,-0.3658418808618009,-0.6413646661028171,-0.7060479793918468,-0.9089707163691374
2018-05-22,25777.400390625,13.600000381469728,0.0,1.0,1.0,0.254297653624715,0.3892654205668388,-0.3873269491783182,-0.5037133630710239,-0.16387999518386281,-1.2682320624676036,-1.2977854608994286,-0.391118278708029,-0.5335031949003503,-0.4638877191412978,-0.2298667426787041,-0.8738028303377102,0.032314727267187586,-0.23201094640460979,-0.5056434890445696,-0.8765667383275165
2018-05-23,25684.650390625,14.15999984741211,1.0,1.0,1.0,0.1795261539341463,0.34916944572414443,-0.51326354525731,-0.5051584633209574,-0.3671219549298044,-1.6047301026388088,-1.4962370426084315,-0.5160360368175222,-0.5377272079192563,-0.4508784634293627,-0.30067359639990243,-0.8803812350052492,-0.28253049230071586,-0.1739638507684725,-0.35021216180993436,-0.6536663725819337
2018-05-24,26016.498046875,13.149999618530272,1.0,1.0,1.0,0.16888112521594068,0.31483915126480727,-0.4388828700260747,-0.5022933711654802,0.25857068907777336,-0.9831616464992958,-1.3737042881475319,-0.23148580606798072,-0.5472844226177664,-0.42481321163175345,-0.4464332154595441,-0.8465591406953287,0.8310568504454742,0.3825586272927492,0.332049656867515,-0.1475866658863874
2018-05-25,26273.24609375,12.649999618530272,1.0,1.0,1.0,0.19672482723243936,0.29326932803389805,-0.2742652701710925,-0.4964728635524161,0.64625286683794,-0.3599393310679221,-1.0498994736317064,-0.25065690330906953,-0.5524371816937699,-0.4025489947009374,-0.5582078252787097,-0.8469739011002503,0.6267172600986888,1.0160757508462337,0.670873771613766,0.3723992920842608
2018-05-28,26613.94140625,13.0600004196167,0.0,0.0,0.0,0.2676792446207469,0.2910342663582625,-0.02483545022002468,-0.4869228781206283,1.0658464217782624,0.4670539960370728,-0.3113119647844285,-0.029834565256851707,-0.5433798851925637,-0.39572069719760916,-0.5493609315432219,-0.807909149735517,0.8342200586453047,1.0182797118180122,1.3074491492694043,0.9003656905762915
2018-05-29,26254.49609375,13.06999969482422,1.0,0.0,1.0,0.26090093201561193,0.2878112724325444,-0.03758035853231665,-0.4828019844808616,0.3131126903968154,-0.40545250461127286,-0.10535963788990398,-0.3133992745687313,-0.5427923061389528,-0.3866696089049569,-0.5837148648657794,-0.7857356291686081,-0.9593643197051795,-0.08682045203385326,0.2868648911413969,0.46407719774645667
